Prince 5, Monthly Means,,,,
year,month,depth,temperature,salinity,sigmaTheta
1987,10,0,11.4,32.35,24.64
1987,10,10,10.59,32.38,24.81
1987,10,25,10.54,32.42,24.85
1987,10,50,10.45,32.57,24.98
1987,10,75,10.11,32.78,25.2
1987,10,90,9.85,32.91,25.35
1987,11,0,8.6,32.69,25.37
1987,11,10,7.94,32.67,25.45
1987,11,25,7.96,32.67,25.45
1987,11,50,7.94,32.67,25.45
1987,11,75,7.93,32.67,25.45
1987,11,90,8.11,32.88,25.59
1987,12,0,6.7,31.93,25.04
1987,12,10,6.67,32.26,25.3
1987,12,25,6.73,32.27,25.3
1987,12,50,6.81,32.28,25.3
1987,12,75,7,32.48,25.43
1987,12,90,7.08,32.51,25.45
1988,1,0,3.6,32.26,25.65
1988,1,10,3.88,32.23,25.59
1988,1,25,3.96,32.26,25.61
1988,1,50,3.96,32.27,25.62
1988,1,75,4.24,32.3,25.62
1988,1,90,4.39,32.33,25.62
1988,2,0,1.9,31.95,25.54
1988,2,10,1.96,31.92,25.51
1988,2,25,1.97,31.94,25.52
1988,2,50,2.01,31.95,25.53
1988,2,75,2.1,31.96,25.53
1988,2,90,2.12,31.97,25.54
1988,3,0,3,31.97,25.47
1988,3,10,2.25,31.95,25.51
1988,3,25,2.32,31.96,25.51
1988,3,50,2.43,32,25.54
1988,3,75,2.5,32.09,25.6
1988,3,90,2.61,32.12,25.62
1988,4,0,3.1,30.93,24.63
1988,4,10,3.17,31.16,24.81
1988,4,25,3.22,31.29,24.91
1988,4,50,3.27,31.39,24.98
1988,4,75,3.27,31.43,25.01
1988,4,90,3.6,31.94,25.39
1988,5,0,4.5,31.62,25.05
1988,5,10,4.36,31.63,25.07
1988,5,25,4.33,31.63,25.07
1988,5,50,4.27,31.73,25.16
1988,5,75,4.2,31.83,25.25
1988,5,90,4.05,31.84,25.27
1988,6,0,7.6,31.59,24.65
1988,6,10,7.15,31.61,24.73
1988,6,25,6.68,31.68,24.85
1988,6,50,6.43,31.7,24.89
1988,6,75,6.38,31.74,24.93
1988,6,90,6.18,31.76,24.97
1988,7,0,11.2,31.78,24.23
1988,7,10,8.82,31.8,24.64
1988,7,25,8.66,31.81,24.67
1988,7,50,8.64,31.82,24.68
1988,7,75,8.19,31.9,24.81
1988,7,90,7.42,32.03,25.02
1988,8,0,11.2,31.76,24.22
1988,8,10,11.2,31.91,24.34
1988,8,25,10.87,31.99,24.46
1988,8,50,10.71,32.06,24.54
1988,8,75,9.81,32.34,24.91
1988,8,90,8.53,32.7,25.39
1988,9,0,10.5,32.5,24.92
1988,9,10,10.44,32.45,24.89
1988,9,25,10.37,32.48,24.92
1988,9,50,10.37,32.48,24.92
1988,9,75,10.19,32.55,25.01
1988,9,90,9.77,32.73,25.22
1988,10,0,-99,32.56,-99
1988,10,10,9.78,32.57,25.09
1988,10,25,9.77,32.64,25.15
1988,10,50,9.79,32.58,25.1
1988,10,75,9.81,32.59,25.1
1988,10,90,9.82,32.82,25.28
1988,11,0,-99,32.49,-99
1988,11,10,8.98,32.52,25.18
1988,11,25,8.97,32.56,25.21
1988,11,50,9.11,32.73,25.32
1988,11,75,9.23,32.83,25.38
1988,11,90,9.33,33.04,25.53
1988,12,0,6.5,32.89,25.82
1988,12,10,6.56,32.84,25.78
1988,12,25,6.49,32.85,25.79
1988,12,50,6.5,32.85,25.79
1988,12,75,6.49,32.84,25.78
1988,12,90,6.54,32.84,25.78
1989,1,0,2.8,32.53,25.93
1989,1,10,3.08,32.52,25.9
1989,1,25,-99,32.53,-99
1989,1,50,3.27,32.53,25.89
1989,1,75,3.16,32.54,25.91
1989,1,90,3.26,32.53,25.89
1989,2,0,2,32.2,25.73
1989,2,10,1.58,32.22,25.77
1989,2,25,1.54,32.23,25.78
1989,2,50,1.61,32.25,25.8
1989,2,75,1.64,32.25,25.79
1989,2,90,1.69,32.25,25.79
1989,3,0,1.2,32.14,25.73
1989,3,10,1.16,32.14,25.74
1989,3,25,1.09,32.15,25.75
1989,3,50,1.16,32.15,25.74
1989,3,75,1.17,32.15,25.74
1989,3,90,1.19,32.16,25.75
1989,4,0,2.8,29.45,23.47
1989,4,10,2.32,29.61,23.63
1989,4,25,2.26,31.09,24.82
1989,4,50,2.19,31.37,25.05
1989,4,75,2.47,31.95,25.49
1989,4,90,2.54,32.44,25.88
1989,5,0,5.1,29.27,23.13
1989,5,10,4.74,29.97,23.72
1989,5,25,4.13,30.93,24.54
1989,5,50,3.7,31.53,25.05
1989,5,75,3.41,32.07,25.51
1989,5,90,3.4,32.08,25.52
1989,6,0,8.2,30.61,23.8
1989,6,10,8.17,30.88,24.02
1989,6,25,7.78,31.04,24.2
1989,6,50,6.74,31.49,24.69
1989,6,75,6.22,31.9,25.08
1989,6,90,6.01,32.18,25.32
1989,7,0,9.8,31.87,24.54
1989,7,10,9.64,31.86,24.56
1989,7,25,9.64,31.87,24.57
1989,7,50,9.21,31.98,24.72
1989,7,75,9.21,31.99,24.73
1989,7,90,8.66,32.09,24.89
1989,8,0,11.5,32.12,24.45
1989,8,10,11.43,32.09,24.43
1989,8,25,11.34,32.19,24.53
1989,8,50,11.09,32.24,24.61
1989,8,75,10.17,32.5,24.97
1989,8,90,9.79,32.63,25.14
1989,9,0,13,32.14,24.18
1989,9,10,12.16,32.29,24.46
1989,9,25,12.06,32.35,24.52
1989,9,50,11.97,32.36,24.55
1989,9,75,11.45,32.48,24.73
1989,9,90,11.21,32.57,24.85
1989,10,0,10,32.72,25.17
1989,10,10,10.1,32.67,25.12
1989,10,25,10.05,32.67,25.13
1989,10,50,10.17,32.69,25.12
1989,10,75,10.17,32.78,25.19
1989,10,90,10.18,32.84,25.24
1989,11,0,9.7,32.76,25.25
1989,11,10,9.79,32.72,25.21
1989,11,25,9.78,32.73,25.22
1989,11,50,9.75,32.75,25.24
1989,11,75,9.8,32.78,25.25
1989,11,90,9.8,32.79,25.26
1990,1,0,2.6,32.76,26.13
1990,1,10,2.84,32.76,26.11
1990,1,25,2.78,32.75,26.11
1990,1,50,3.02,32.79,26.12
1990,1,75,3.03,32.78,26.11
1990,1,90,2.98,32.79,26.12
1990,2,0,1.8,32.32,25.84
1990,2,10,1.97,32.22,25.75
1990,2,25,1.92,32.33,25.84
1990,2,50,2.03,32.25,25.77
1990,2,75,2.23,32.42,25.89
1990,2,90,2.41,32.49,25.93
1990,3,0,2.3,32.09,25.62
1990,3,10,1.59,32.13,25.7
1990,3,25,1.52,32.1,25.68
1990,3,50,1.54,32.16,25.73
1990,3,75,1.51,32.21,25.77
1990,3,90,1.65,32.23,25.78
1990,4,0,3.2,31.24,24.87
1990,4,10,2.49,31.37,25.03
1990,4,25,2.46,31.47,25.11
1990,4,50,2.41,31.63,25.24
1990,4,75,2.36,31.8,25.38
1990,4,90,2.34,31.93,25.49
1990,5,0,6.1,31.16,24.51
1990,5,10,5.66,31.16,24.56
1990,5,25,5.53,31.3,24.68
1990,5,50,5.58,31.88,25.14
1990,5,75,5.6,31.94,25.18
1990,5,90,4.92,32.4,25.62
1990,6,0,9.4,30.15,23.26
1990,6,10,7.52,30.77,24.02
1990,6,25,7.19,31.1,24.32
1990,6,50,6.59,31.55,24.76
1990,6,75,6.15,31.82,25.02
1990,6,90,5.66,32.11,25.31
1990,7,0,11,31.95,24.4
1990,7,10,9.32,31.95,24.68
1990,7,25,9.11,32.05,24.79
1990,7,50,8.62,32.11,24.91
1990,7,75,8.05,32.28,25.13
1990,7,90,7.34,32.51,25.41
1990,8,0,12.3,31.98,24.19
1990,8,10,11.56,32.04,24.37
1990,8,25,11.37,32.09,24.45
1990,8,50,11.06,32.17,24.56
1990,8,75,10.82,32.29,24.7
1990,8,90,9.59,32.63,25.17
1990,9,0,12.2,32.49,24.6
1990,9,10,11.94,32.48,24.64
1990,9,25,11.85,32.52,24.69
1990,9,50,11.85,32.55,24.72
1990,9,75,11.78,32.6,24.77
1990,9,90,11.36,32.74,24.95
1990,10,0,11.9,32.49,24.66
1990,10,10,11.79,32.45,24.65
1990,10,25,11.75,32.45,24.66
1990,10,50,11.69,32.49,24.7
1990,10,75,11.52,32.61,24.82
1990,10,90,11.21,32.89,25.1
1990,11,0,9.07,32.93,25.49
1990,11,10,9.05,32.87,25.44
1990,11,25,9.09,32.88,25.44
1990,11,50,9.08,32.97,25.52
1990,11,75,9.24,33.06,25.56
1990,11,90,9.36,33.2,25.65
1990,12,0,6.91,32.38,25.37
1990,12,10,6.91,32.37,25.36
1990,12,25,6.96,32.39,25.37
1990,12,50,6.97,32.39,25.37
1991,1,0,4.81,32.19,25.47
1991,1,10,4.8,32.18,25.46
1991,1,25,4.83,32.19,25.47
1991,1,50,4.86,32.2,25.47
1991,1,75,5.03,32.25,25.49
1991,1,90,5.12,32.29,25.51
1991,2,0,2.78,31.85,25.39
1991,2,10,2.79,31.88,25.41
1991,2,25,2.88,31.9,25.42
1991,2,50,2.88,31.9,25.42
1991,2,75,3.18,32.01,25.48
1991,2,90,3.31,32.08,25.53
1991,3,0,2.68,31.6,25.2
1991,3,10,2.66,31.6,25.2
1991,3,25,2.65,31.64,25.23
1991,3,50,2.57,31.71,25.29
1991,3,75,2.77,31.78,25.33
1991,3,90,3.39,32.1,25.54
1991,4,0,3.23,28.85,22.96
1991,4,10,3.29,29.1,23.16
1991,4,25,3.38,29.42,23.4
1991,4,50,3.47,30.76,24.46
1991,5,0,5.27,30.95,24.44
1991,5,10,4.96,31.1,24.59
1991,5,25,4.8,31.2,24.69
1991,5,50,4.6,31.39,24.86
1991,5,75,4.49,31.53,24.98
1991,5,90,4.16,31.71,25.15
1991,6,0,7.35,31.37,24.51
1991,6,10,7.19,31.41,24.57
1991,6,25,7.15,31.43,24.59
1991,6,50,7.03,31.49,24.65
1991,6,75,6.83,31.55,24.72
1991,6,90,5.9,31.89,25.11
1991,7,0,9.67,31.86,24.56
1991,7,10,9.46,31.88,24.6
1991,7,25,8.89,31.98,24.77
1991,7,50,8.8,31.97,24.78
1991,7,75,8.49,32.06,24.89
1991,7,90,7.69,32.28,25.18
1991,8,0,11.49,31.74,24.15
1991,8,10,11.35,31.76,24.19
1991,8,25,11.36,31.75,24.18
1991,8,50,11.13,31.82,24.28
1991,8,75,10.23,32.08,24.63
1991,8,90,9.07,32.48,25.13
1991,9,0,11.44,32.13,24.46
1991,9,10,11.06,32.2,24.59
1991,9,25,10.94,32.22,24.62
1991,9,50,10.57,32.32,24.76
1991,9,75,10.02,32.49,24.99
1991,9,90,9.43,32.7,25.25
1991,10,0,10.52,32.24,24.71
1991,10,10,10.52,32.23,24.7
1991,10,25,10.48,32.28,24.75
1991,10,50,10.36,32.44,24.89
1991,10,75,10,32.86,25.28
1991,11,0,9.06,31.67,24.5
1991,11,10,9.07,31.68,24.51
1991,11,25,9.17,31.77,24.56
1991,11,50,9.19,31.81,24.59
1991,11,75,9.52,32.22,24.86
1991,11,90,9.61,32.4,24.99
1991,12,0,6.6,31.85,24.99
1991,12,10,6.62,31.82,24.96
1991,12,25,6.63,31.82,24.96
1991,12,50,7.12,31.95,25
1991,12,75,7.49,32.09,25.06
1991,12,90,7.68,32.14,25.07
1992,1,0,4.01,32.04,25.43
1992,1,10,3.99,32.05,25.44
1992,1,25,3.99,32.05,25.44
1992,1,50,4.07,32.08,25.46
1992,1,75,4.17,32.07,25.44
1992,1,90,4.24,32.06,25.42
1992,2,0,1.72,31.63,25.29
1992,2,10,1.75,31.63,25.29
1992,2,25,1.78,31.65,25.3
1992,2,50,1.83,31.66,25.31
1992,2,75,1.88,31.68,25.32
1992,2,90,2,31.72,25.34
1992,3,0,1.49,-99,-99
1992,3,10,1.52,-99,-99
1992,3,25,1.61,-99,-99
1992,3,50,1.63,-99,-99
1992,3,75,1.68,-99,-99
1992,3,90,1.68,-99,-99
1992,4,0,2.68,31.29,24.95
1992,4,10,2.63,31.33,24.99
1992,4,25,2.62,31.35,25
1992,4,50,2.6,31.42,25.06
1992,4,75,2.6,31.45,25.08
1992,4,90,2.6,31.45,25.08
1992,5,0,3.56,30.59,24.32
1992,5,10,3.52,30.51,24.26
1992,5,25,3.42,30.61,24.35
1992,5,50,3.3,30.95,24.63
1992,5,75,3.12,31.21,24.85
1992,5,90,2.98,31.44,25.05
1992,6,0,7.09,30.69,24.01
1992,6,10,6.64,30.9,24.24
1992,6,25,6.16,31,24.37
1992,6,50,6.02,31.02,24.41
1992,6,75,5.56,31.21,24.61
1992,6,90,4.94,31.54,24.94
1992,7,0,7.57,30.66,23.93
1992,7,10,7.3,30.96,24.2
1992,7,25,7.18,31,24.25
1992,7,50,7.01,31.04,24.3
1992,7,75,6.14,31.46,24.74
1992,7,90,5.79,31.64,24.92
1992,8,0,10.93,30.73,23.47
1992,8,10,10.05,31.04,23.85
1992,8,25,8.49,31.47,24.43
1992,8,50,7.8,31.75,24.75
1992,9,0,10.4,32.12,24.64
1992,9,10,10.35,31.97,24.53
1992,9,25,10.21,31.98,24.56
1992,9,50,9.88,32.07,24.68
1992,9,75,9.65,32.14,24.78
1992,9,90,8.66,32.46,25.18
1992,10,0,9.65,32.33,24.93
1992,10,10,9.64,32.38,24.97
1992,10,25,9.64,32.42,25
1992,10,50,9.64,32.42,25
1992,10,75,9.61,32.47,25.04
1992,10,90,9.61,32.47,25.04
1992,11,0,8.27,32.16,25.01
1992,11,10,8.27,32.18,25.02
1992,11,25,8.28,32.21,25.04
1992,11,50,8.31,32.22,25.05
1992,11,75,8.36,32.25,25.06
1992,11,90,8.48,32.32,25.1
1992,12,0,6.08,32.22,25.35
1992,12,10,6.09,32.22,25.35
1992,12,25,6.17,32.23,25.34
1992,12,50,6.28,32.28,25.37
1992,12,75,6.5,32.34,25.39
1992,12,90,6.76,32.42,25.42
1993,1,0,3.65,31.95,25.39
1993,1,10,3.68,31.95,25.39
1993,1,25,3.69,31.96,25.4
1993,1,50,3.74,31.97,25.4
1993,1,75,3.79,31.99,25.41
1993,1,90,3.82,32,25.42
1993,2,0,1.32,31.85,25.49
1993,2,10,1.33,31.85,25.49
1993,2,25,1.35,31.85,25.49
1993,2,50,1.34,31.85,25.49
1993,2,75,1.36,31.85,25.49
1993,2,90,1.51,31.9,25.52
1993,3,0,0.9,31.65,25.36
1993,3,10,0.84,31.7,25.4
1993,3,25,0.81,31.72,25.42
1993,3,50,0.81,31.73,25.43
1993,3,75,0.79,31.72,25.42
1993,3,90,0.77,31.72,25.42
1993,4,0,2.23,30.23,24.14
1993,4,10,2.1,30.37,24.26
1993,4,25,1.9,30.77,24.59
1993,4,50,1.91,31.1,24.85
1993,4,75,2,31.33,25.03
1993,4,90,2.01,31.53,25.19
1993,5,0,4.33,30.46,24.15
1993,5,10,4.06,30.59,24.27
1993,5,25,3.74,30.82,24.49
1993,5,50,3.05,31.22,24.86
1993,5,75,2.84,31.49,25.1
1993,5,90,2.81,31.55,25.15
1993,6,0,6.73,30.82,24.16
1993,6,10,6.35,30.85,24.23
1993,6,25,5.7,31.22,24.6
1993,6,50,5.44,31.33,24.72
1993,6,75,4.94,31.69,25.06
1993,6,90,4.87,31.92,25.25
1993,7,0,9.21,31.05,23.99
1993,7,10,8.75,31.22,24.2
1993,7,25,8.32,31.33,24.35
1993,7,50,7.85,31.45,24.51
1993,7,75,6.82,31.85,24.96
1993,7,90,6.43,32.12,25.22
1993,8,0,10.52,31.56,24.18
1993,8,10,10.35,31.61,24.25
1993,8,25,10.15,31.68,24.34
1993,8,50,9.69,31.8,24.51
1993,8,75,8.15,32.17,25.03
1993,8,90,8.01,32.21,25.08
1993,9,0,11.45,31.9,24.28
1993,9,10,11.39,31.9,24.29
1993,9,25,11.39,31.91,24.3
1993,9,50,11.02,31.96,24.41
1993,9,75,10.8,32,24.48
1993,9,90,9.88,32.18,24.77
1993,10,0,10.04,32.21,24.77
1993,10,10,10.04,32.21,24.77
1993,10,25,10.04,32.22,24.78
1993,10,50,9.99,32.29,24.84
1993,10,75,9.96,32.33,24.87
1993,10,90,9.95,32.34,24.88
1993,11,0,8.87,32.28,25.01
1993,11,10,8.87,32.28,25.01
1993,11,25,8.87,32.28,25.01
1993,11,50,8.9,32.31,25.03
1993,11,75,9.14,32.52,25.16
1993,11,90,9.27,32.63,25.22
1993,12,0,7.56,31.64,24.7
1993,12,10,7.58,31.98,24.96
1993,12,25,7.69,32.06,25.01
1993,12,50,7.72,32.1,25.04
1993,12,75,7.72,32.11,25.04
1993,12,90,7.74,32.13,25.06
1994,1,0,5.04,32.25,25.49
1994,1,10,5.03,32.37,25.59
1994,1,25,5.02,32.37,25.59
1994,1,50,4.98,32.42,25.63
1994,1,75,5,32.39,25.61
1994,1,90,4.99,32.41,25.62
1994,2,0,1.64,32,25.59
1994,2,10,1.62,-99,-99
1994,2,25,1.65,31.97,25.57
1994,2,50,1.68,31.93,25.53
1994,2,75,1.72,31.9,25.51
1994,2,90,1.72,31.93,25.53
1994,3,0,1.23,31.84,25.49
1994,3,10,1.22,31.87,25.52
1994,3,25,1.25,31.88,25.52
1994,3,50,1.38,31.95,25.57
1994,3,75,1.43,31.98,25.59
1994,3,90,1.53,32.04,25.63
1994,5,0,5.1,-99,-99
1994,5,10,5.02,-99,-99
1994,5,25,4.8,-99,-99
1994,5,50,4.84,-99,-99
1994,5,75,4.85,-99,-99
1994,5,90,4.76,-99,-99
1994,6,0,11.43,30.39,23.11
1994,6,10,9.27,31.7,24.49
1994,6,25,8.36,32.02,24.88
1994,6,50,8.15,31.89,24.81
1994,6,75,7.74,32.42,25.29
1994,6,90,7.16,32.64,25.54
1994,7,0,11.09,31.88,24.33
1994,7,10,10.91,31.94,24.41
1994,7,25,10.83,32.1,24.55
1994,7,50,10.66,31.98,24.48
1994,7,75,10.29,32.13,24.66
1994,7,90,9.97,32.33,24.87
1994,8,0,12.66,32.19,24.28
1994,8,10,12.38,32.1,24.27
1994,8,25,11.95,32.51,24.67
1994,8,50,11.74,32.74,24.88
1994,8,75,10.82,33.09,25.32
1994,8,90,10.07,33.88,26.07
1994,9,0,12.93,32.46,24.44
1994,9,10,12.83,32.67,24.62
1994,9,25,12.79,32.68,24.64
1994,9,50,12.61,32.64,24.64
1994,9,75,12.18,32.91,24.93
1994,9,90,11.34,33.4,25.47
1994,10,0,11.63,32.44,24.67
1994,10,10,11.61,32.91,25.04
1994,10,25,11.6,32.96,25.08
1994,10,50,11.52,32.98,25.11
1994,10,75,11.38,33.03,25.17
1994,10,90,11.23,33.08,25.24
1994,11,0,10.67,32.66,25.01
1994,11,10,10.65,32.84,25.16
1994,11,25,10.61,32.84,25.16
1994,11,50,10.61,32.81,25.14
1994,11,75,10.59,32.81,25.14
1994,11,90,10.54,32.8,25.14
1994,12,0,8.07,32.57,25.36
1994,12,10,8.06,32.58,25.37
1994,12,25,8.11,32.59,25.37
1994,12,50,8.3,32.67,25.4
1994,12,75,8.36,32.68,25.4
1994,12,90,8.38,32.68,25.4
1995,1,0,4.55,32.37,25.64
1995,1,10,4.58,32.41,25.67
1995,1,25,4.58,32.43,25.68
1995,1,50,4.73,32.44,25.68
1995,1,75,4.92,32.45,25.66
1995,1,90,4.96,32.52,25.71
1995,2,0,-99,31.98,-99
1995,2,10,3.2,31.99,25.47
1995,2,25,3.33,32.02,25.48
1995,2,50,3.3,32,25.47
1995,2,75,3.3,32.02,25.48
1995,2,90,3.32,32.02,25.48
1995,3,0,1.83,31.57,25.24
1995,3,10,1.82,31.59,25.25
1995,3,25,1.86,31.62,25.27
1995,3,50,2,31.68,25.31
1995,3,75,2.07,31.71,25.33
1995,3,90,2.28,31.79,25.38
1995,4,0,3.06,31.51,25.1
1995,4,10,3.04,31.63,25.19
1995,4,25,3.07,31.72,25.26
1995,4,50,3.19,31.78,25.3
1995,4,75,3.23,31.82,25.33
1995,4,90,3.29,31.97,25.44
1995,5,0,5.27,30.11,23.77
1995,5,10,5.2,30.33,23.95
1995,5,25,4.94,30.88,24.42
1995,5,50,4.84,31.06,24.57
1995,5,75,4.83,31.37,24.82
1995,5,90,4.83,31.4,24.84
1995,6,0,6.83,30.96,24.26
1995,6,10,6.57,31.14,24.43
1995,6,25,6.5,31.18,24.47
1995,6,50,6.22,31.44,24.71
1995,6,75,6.1,31.56,24.82
1995,6,90,5.67,31.92,25.16
1995,7,0,10.18,31.74,24.38
1995,7,10,9.11,32.2,24.91
1995,7,25,9.02,32.1,24.85
1995,7,50,8.67,32.46,25.18
1995,7,75,8.6,32.42,25.16
1995,7,90,7.45,33.32,26.03
1995,8,0,11.62,31.92,24.27
1995,8,10,10.85,31.99,24.46
1995,8,25,10.83,31.99,24.46
1995,8,50,10.24,32.07,24.63
1995,8,75,9.56,32.23,24.86
1995,8,90,9.31,32.3,24.96
1995,9,0,12.16,31.91,24.16
1995,9,10,12.09,32.2,24.4
1995,9,25,11.98,32.26,24.47
1995,9,50,11.77,32.29,24.53
1995,9,75,11.6,32.44,24.68
1995,9,90,11.56,32.42,24.67
1995,10,0,11.24,31.42,23.95
1995,10,10,11.57,32.3,24.57
1995,10,25,11.56,32.34,24.61
1995,10,50,11.4,32.41,24.69
1995,10,75,11.16,32.51,24.81
1995,10,90,11.05,32.54,24.85
1995,11,0,9.5,30.88,23.82
1995,11,10,9.75,30.93,23.82
1995,11,25,9.89,31.62,24.33
1995,11,50,9.98,31.88,24.52
1995,11,75,10.09,32.49,24.98
1995,11,90,10.06,32.86,25.27
1995,12,0,6.06,32.2,25.33
1995,12,10,6.07,32.2,25.33
1995,12,25,6.24,32.24,25.34
1995,12,50,7.65,32.62,25.46
1995,12,75,7.73,32.62,25.44
1996,1,0,2.81,-99,-99
1996,1,10,3.22,-99,-99
1996,1,25,3.35,-99,-99
1996,1,50,3.56,-99,-99
1996,1,75,3.85,-99,-99
1996,1,90,4.03,-99,-99
1996,2,0,2.34,31.63,25.25
1996,2,10,2.35,31.63,25.25
1996,2,25,2.35,31.63,25.25
1996,2,50,2.36,31.63,25.25
1996,2,75,2.36,31.63,25.25
1996,2,90,2.37,31.63,25.25
1996,3,0,2.05,-99,-99
1996,3,10,2.07,-99,-99
1996,3,25,2.43,-99,-99
1996,3,50,2.46,-99,-99
1996,3,75,2.74,-99,-99
1996,3,90,3.04,-99,-99
1996,5,0,5.13,29.86,23.59
1996,5,10,4.85,30.11,23.82
1996,5,25,4.59,30.38,24.06
1996,5,50,4.59,30.69,24.3
1996,5,75,4.41,31.23,24.75
1996,5,90,4.38,31.23,24.75
1996,6,0,7.19,31.14,24.35
1996,6,10,6.99,31.19,24.42
1996,6,25,6.81,31.22,24.47
1996,6,50,6.64,31.3,24.55
1996,6,75,6.21,31.54,24.79
1996,6,90,5.79,31.83,25.07
1996,7,0,9.41,31.23,24.1
1996,7,10,9.05,31.23,24.16
1996,7,25,8.94,31.28,24.22
1996,7,50,8.62,31.39,24.35
1996,7,75,8.52,31.49,24.44
1996,7,90,8.21,31.85,24.77
1996,8,0,10.2,31.45,24.15
1996,8,10,9.97,31.46,24.19
1996,8,25,9.81,31.53,24.27
1996,8,50,9.03,31.81,24.62
1996,8,75,8.39,32.1,24.94
1996,8,90,8.05,32.27,25.12
1996,9,0,12.24,31.6,23.91
1996,9,10,11.78,31.76,24.11
1996,9,25,11.74,31.78,24.14
1996,9,50,11.51,31.86,24.24
1996,9,75,11.49,31.87,24.25
1996,9,90,10.56,32.28,24.73
1996,10,0,11.34,31.78,24.21
1996,10,10,11.25,31.78,24.23
1996,10,25,11.17,31.87,24.31
1996,10,50,10.97,31.99,24.44
1996,10,75,10.83,32.04,24.5
1996,10,90,10.76,32.09,24.55
1996,11,0,9.46,31.73,24.49
1996,11,10,9.52,31.75,24.49
1996,11,25,9.51,31.95,24.65
1996,11,50,9.46,32.08,24.76
1996,12,0,6.8,31.25,24.49
1996,12,10,6.77,31.27,24.51
1996,12,25,6.75,31.41,24.62
1996,12,50,6.85,31.55,24.72
1996,12,75,6.94,31.67,24.8
1996,12,90,6.99,31.69,24.81
1997,1,0,4.24,31.37,24.88
1997,1,10,4.31,31.37,24.87
1997,1,25,4.38,31.41,24.89
1997,1,50,4.43,31.42,24.9
1997,1,75,4.62,31.51,24.95
1997,2,0,2.69,31.33,24.98
1997,2,10,2.7,31.42,25.05
1997,2,25,2.71,31.42,25.05
1997,2,50,2.75,31.44,25.06
1997,2,75,2.98,31.53,25.12
1997,4,0,3.49,31.38,24.95
1997,4,10,3.43,31.4,24.98
1997,4,25,3.42,31.51,25.06
1997,4,50,3.43,31.78,25.28
1997,4,75,3.57,32.09,25.51
1997,5,0,5,30.64,24.22
1997,5,10,4.54,31.14,24.66
1997,5,25,4.45,31.23,24.74
1997,5,50,4.22,31.36,24.87
1997,5,75,3.96,31.72,25.18
1997,5,90,3.96,31.79,25.24
1997,6,0,6.66,30.84,24.19
1997,6,10,6.5,30.91,24.26
1997,6,25,6.3,31.17,24.49
1997,6,50,6.23,31.22,24.54
1997,6,75,5.56,31.7,25
1997,6,90,5.49,32.07,25.3
1997,7,0,9.45,31.26,24.12
1997,7,10,9.32,31.34,24.2
1997,7,25,9.1,31.44,24.32
1997,7,50,8.52,31.64,24.56
1997,7,75,7.75,31.89,24.87
1997,7,90,7.04,32.25,25.25
1997,8,0,10.92,31.71,24.23
1997,8,10,10.89,31.73,24.25
1997,8,25,10.82,31.76,24.29
1997,8,50,10.39,31.86,24.44
1997,8,75,10.23,31.89,24.49
1997,8,90,8.67,32.36,25.1
1997,9,0,12.09,32.15,24.36
1997,9,10,11.94,32.17,24.4
1997,9,25,11.59,32.24,24.52
1997,9,50,10.93,32.38,24.75
1997,9,75,10.18,32.62,25.06
1997,9,90,9.92,32.7,25.17
1997,10,0,10.8267,32.4767,24.84
1997,10,10,10.8267,32.49,24.8533
1997,10,25,10.7567,32.5167,24.8833
1997,10,50,10.67,32.5733,24.9433
1997,10,75,10.6267,32.62,24.9867
1997,10,90,10.3633,32.77,25.15
1997,11,0,8.85,32.415,25.115
1997,11,10,8.875,32.44,25.13
1997,11,25,8.91,32.455,25.135
1997,11,50,8.925,32.47,25.145
1997,11,75,8.95,32.48,25.15
1997,11,90,8.96,32.48,25.15
1997,12,0,6.87,32.39,25.38
1997,12,10,6.87,32.39,25.38
1997,12,25,6.87,32.38,25.37
1997,12,50,6.87,32.39,25.38
1997,12,75,6.88,32.39,25.38
1997,12,90,6.88,32.39,25.38
1998,1,0,4.03,31.95,25.36
1998,1,10,4.04,31.96,25.36
1998,1,25,3.89,31.94,25.36
1998,1,50,3.92,31.95,25.37
1998,1,75,3.96,31.95,25.36
1998,1,90,3.99,31.95,25.36
1998,2,0,2.59,31.59,25.2
1998,2,10,2.62,31.54,25.15
1998,2,25,2.64,31.54,25.15
1998,2,50,2.66,31.56,25.17
1998,2,75,2.67,31.56,25.17
1998,2,90,2.67,31.57,25.17
1998,3,0,3.55,30.63,24.35
1998,3,10,3.49,30.66,24.38
1998,3,25,3.4,30.7,24.42
1998,3,50,3.34,30.87,24.56
1998,3,75,3.31,30.9,24.59
1998,4,0,4.395,30.005,23.7775
1998,4,10,4.335,30.275,23.9975
1998,4,25,4.34,30.365,24.069
1998,4,50,4.305,30.61,24.2665
1998,4,75,4.195,31.03,24.6105
1998,4,90,4.25,31.355,24.864
1998,5,0,6.38,30.535,23.98
1998,5,10,6.22,30.575,24.03
1998,5,25,6.085,30.645,24.1
1998,5,50,5.97,30.735,24.19
1998,5,75,5.38,31.345,24.735
1998,5,90,5.18,31.625,24.98
1998,6,0,8.535,31.135,24.163
1998,6,10,8.295,31.155,24.214
1998,6,25,8.095,31.215,24.2895
1998,6,50,7.665,31.36,24.4635
1998,6,75,6.83,31.64,24.795
1998,6,90,6.095,31.92,25.107
1998,7,0,10.165,31.475,24.173
1998,7,10,9.73,31.535,24.291
1998,7,25,9.555,31.575,24.3505
